id,warehouse_id,product_id,quantity,reorder_level
33639,7,3639,286,25
33640,7,3640,36,10
33641,7,3641,207,25
33642,7,3642,287,25
33643,7,3643,99,25
33644,7,3644,57,10
33645,7,3645,12,5
33646,7,3646,166,25
33647,7,3647,126,25
33648,7,3648,254,25
33649,7,3649,225,25
33650,7,3650,26,10
33651,7,3651,17,5
33652,7,3652,213,25
33653,7,3653,26,10
33654,7,3654,24,10
33655,7,3655,60,10
33656,7,3656,40,10
33657,7,3657,99,25
33658,7,3658,218,25
33659,7,3659,132,25
33660,7,3660,7,5
33661,7,3661,37,10
33662,7,3662,37,10
33663,7,3663,139,25
33664,7,3664,245,25
33665,7,3665,11,5
33666,7,3666,5,5
33667,7,3667,54,10
33668,7,3668,32,10
33669,7,3669,22,10
33670,7,3670,35,10
33671,7,3671,27,10
33672,7,3672,219,25
33673,7,3673,290,25
33674,7,3674,195,25
33675,7,3675,131,25
33676,7,3676,16,5
33677,7,3677,15,5
33678,7,3678,18,5
33679,7,3679,119,25
33680,7,3680,17,10
33681,7,3681,138,25
33682,7,3682,55,10
33683,7,3683,12,5
33684,7,3684,19,5
33685,7,3685,27,10
33686,7,3686,14,5
33687,7,3687,57,25
33688,7,3688,33,10
33689,7,3689,10,5
33690,7,3690,54,10
33691,7,3691,25,10
33692,7,3692,296,25
33693,7,3693,300,25
33694,7,3694,18,5
33695,7,3695,212,25
33696,7,3696,257,25
33697,7,3697,44,10
33698,7,3698,8,5
33699,7,3699,176,25
33700,7,3700,156,25
33701,7,3701,42,10
33702,7,3702,96,25
33703,7,3703,152,25
33704,7,3704,180,25
33705,7,3705,59,10
33706,7,3706,89,25
33707,7,3707,50,25
33708,7,3708,240,25
33709,7,3709,113,25
33710,7,3710,110,25
33711,7,3711,247,25
33712,7,3712,26,10
33713,7,3713,75,25
33714,7,3714,293,25
33715,7,3715,189,25
33716,7,3716,48,10
33717,7,3717,52,10
33718,7,3718,138,25
33719,7,3719,17,5
33720,7,3720,24,10
33721,7,3721,19,5
33722,7,3722,53,25
33723,7,3723,54,10
33724,7,3724,263,25
33725,7,3725,15,10
33726,7,3726,17,5
33727,7,3727,46,10
33728,7,3728,16,5
33729,7,3729,243,25
33730,7,3730,5,5
33731,7,3731,49,10
33732,7,3732,145,25
33733,7,3733,6,5
33734,7,3734,24,10
33735,7,3735,12,5
33736,7,3736,95,25
33737,7,3737,67,25
33738,7,3738,16,5
33739,7,3739,6,5
33740,7,3740,92,25
33741,7,3741,27,10
33742,7,3742,165,25
33743,7,3743,22,10
33744,7,3744,58,10
33745,7,3745,18,5
33746,7,3746,5,5
33747,7,3747,49,10
33748,7,3748,47,10
33749,7,3749,18,5
33750,7,3750,7,5
33751,7,3751,15,5
33752,7,3752,40,10
33753,7,3753,76,25
33754,7,3754,240,25
33755,7,3755,25,10
33756,7,3756,168,25
33757,7,3757,31,10
33758,7,3758,33,10
33759,7,3759,12,5
33760,7,3760,32,10
33761,7,3761,194,25
33762,7,3762,60,10
33763,7,3763,26,10
33764,7,3764,86,25
33765,7,3765,11,5
33766,7,3766,17,10
33767,7,3767,12,5
33768,7,3768,205,25
33769,7,3769,23,10
33770,7,3770,280,25
33771,7,3771,138,25
33772,7,3772,88,25
33773,7,3773,240,25
33774,7,3774,299,25
33775,7,3775,285,25
33776,7,3776,222,25
33777,7,3777,12,5
33778,7,3778,18,10
33779,7,3779,14,5
33780,7,3780,29,10
33781,7,3781,59,10
33782,7,3782,59,25
33783,7,3783,29,10
33784,7,3784,43,10
33785,7,3785,16,5
33786,7,3786,20,10
33787,7,3787,74,25
33788,7,3788,46,10
33789,7,3789,61,25
33790,7,3790,145,25
33791,7,3791,59,10
33792,7,3792,27,10
33793,7,3793,17,5
33794,7,3794,9,5
33795,7,3795,16,10
33796,7,3796,18,5
33797,7,3797,16,10
33798,7,3798,19,5
33799,7,3799,287,25
33800,7,3800,113,25
33801,7,3801,267,25
33802,7,3802,57,10
33803,7,3803,201,25
33804,7,3804,31,10
33805,7,3805,37,10
33806,7,3806,10,5
33807,7,3807,56,10
33808,7,3808,26,10
33809,7,3809,16,5
33810,7,3810,55,10
33811,7,3811,298,25
33812,7,3812,24,10
33813,7,3813,80,25
33814,7,3814,16,5
33815,7,3815,267,25
33816,7,3816,12,5
33817,7,3817,274,25
33818,7,3818,10,5
33819,7,3819,249,25
33820,7,3820,43,10
33821,7,3821,42,10
33822,7,3822,12,5
33823,7,3823,34,10
33824,7,3824,22,10
33825,7,3825,298,25
33826,7,3826,229,25
33827,7,3827,17,5
33828,7,3828,55,10
33829,7,3829,251,25
33830,7,3830,13,5
33831,7,3831,57,10
33832,7,3832,5,5
33833,7,3833,115,25
33834,7,3834,92,25
33835,7,3835,19,5
33836,7,3836,22,10
33837,7,3837,241,25
33838,7,3838,28,10
33839,7,3839,125,25
33840,7,3840,39,10
33841,7,3841,113,25
33842,7,3842,13,5
33843,7,3843,12,5
33844,7,3844,48,10
33845,7,3845,10,5
33846,7,3846,181,25
33847,7,3847,148,25
33848,7,3848,37,10
33849,7,3849,33,10
33850,7,3850,152,25
33851,7,3851,192,25
33852,7,3852,39,10
33853,7,3853,14,5
33854,7,3854,246,25
33855,7,3855,140,25
33856,7,3856,37,10
33857,7,3857,114,25
33858,7,3858,286,25
33859,7,3859,25,10
33860,7,3860,39,10
33861,7,3861,196,25
33862,7,3862,15,5
33863,7,3863,12,5
33864,7,3864,252,25
33865,7,3865,57,10
33866,7,3866,57,10
33867,7,3867,30,10
33868,7,3868,164,25
33869,7,3869,5,5
33870,7,3870,50,10
33871,7,3871,16,5
33872,7,3872,76,25
33873,7,3873,54,10
33874,7,3874,130,25
33875,7,3875,32,10
33876,7,3876,223,25
33877,7,3877,210,25
33878,7,3878,13,5
33879,7,3879,7,5
33880,7,3880,120,25
33881,7,3881,103,25
33882,7,3882,11,5
33883,7,3883,37,10
33884,7,3884,18,5
33885,7,3885,41,10
33886,7,3886,163,25
33887,7,3887,199,25
33888,7,3888,28,10
33889,7,3889,20,5
33890,7,3890,23,10
33891,7,3891,14,5
33892,7,3892,133,25
33893,7,3893,275,25
33894,7,3894,17,5
33895,7,3895,8,5
33896,7,3896,38,10
33897,7,3897,195,25
33898,7,3898,51,10
33899,7,3899,8,5
33900,7,3900,36,10
33901,7,3901,39,10
33902,7,3902,26,10
33903,7,3903,195,25
33904,7,3904,67,25
33905,7,3905,13,5
33906,7,3906,211,25
33907,7,3907,43,10
33908,7,3908,34,10
33909,7,3909,216,25
33910,7,3910,28,10
33911,7,3911,187,25
33912,7,3912,220,25
33913,7,3913,234,25
33914,7,3914,17,5
33915,7,3915,32,10
33916,7,3916,93,25
33917,7,3917,248,25
33918,7,3918,71,25
33919,7,3919,205,25
33920,7,3920,207,25
33921,7,3921,253,25
33922,7,3922,27,10
33923,7,3923,27,10
33924,7,3924,124,25
33925,7,3925,29,10
33926,7,3926,50,10
33927,7,3927,14,5
33928,7,3928,20,10
33929,7,3929,54,10
33930,7,3930,53,10
33931,7,3931,19,10
33932,7,3932,142,25
33933,7,3933,242,25
33934,7,3934,193,25
33935,7,3935,57,10
33936,7,3936,17,5
33937,7,3937,62,25
33938,7,3938,14,5
33939,7,3939,50,10
33940,7,3940,54,10
33941,7,3941,38,10
33942,7,3942,30,10
33943,7,3943,7,5
33944,7,3944,45,10
33945,7,3945,171,25
33946,7,3946,22,10
33947,7,3947,126,25
33948,7,3948,26,10
33949,7,3949,56,10
33950,7,3950,74,25
33951,7,3951,28,10
33952,7,3952,136,25
33953,7,3953,10,5
33954,7,3954,17,5
33955,7,3955,10,5
33956,7,3956,18,10
33957,7,3957,11,5
33958,7,3958,17,5
33959,7,3959,168,25
33960,7,3960,186,25
33961,7,3961,126,25
33962,7,3962,43,10
33963,7,3963,37,10
33964,7,3964,254,25
33965,7,3965,28,10
33966,7,3966,18,10
33967,7,3967,52,10
33968,7,3968,8,5
33969,7,3969,12,5
33970,7,3970,52,25
33971,7,3971,51,10
33972,7,3972,83,25
33973,7,3973,51,10
33974,7,3974,258,25
33975,7,3975,25,10
33976,7,3976,15,10
33977,7,3977,210,25
33978,7,3978,18,10
33979,7,3979,28,10
33980,7,3980,18,5
33981,7,3981,149,25
33982,7,3982,6,5
33983,7,3983,58,10
33984,7,3984,27,10
33985,7,3985,39,10
33986,7,3986,133,25
33987,7,3987,58,10
33988,7,3988,54,10
33989,7,3989,109,25
33990,7,3990,66,25
33991,7,3991,17,10
33992,7,3992,15,10
33993,7,3993,25,10
33994,7,3994,109,25
33995,7,3995,260,25
33996,7,3996,24,10
33997,7,3997,21,10
33998,7,3998,54,25
33999,7,3999,25,10
34000,7,4000,59,10
34001,7,4001,20,5
34002,7,4002,24,10
34003,7,4003,131,25
34004,7,4004,245,25
34005,7,4005,14,5
34006,7,4006,20,10
34007,7,4007,16,5
34008,7,4008,11,5
34009,7,4009,264,25
34010,7,4010,161,25
34011,7,4011,118,25
34012,7,4012,52,10
34013,7,4013,214,25
34014,7,4014,6,5
34015,7,4015,16,5
34016,7,4016,10,5
34017,7,4017,7,5
34018,7,4018,39,10
34019,7,4019,38,10
34020,7,4020,99,25
34021,7,4021,291,25
34022,7,4022,181,25
34023,7,4023,28,10
34024,7,4024,22,10
34025,7,4025,23,10
34026,7,4026,6,5
34027,7,4027,15,5
34028,7,4028,223,25
34029,7,4029,148,25
34030,7,4030,38,10
34031,7,4031,26,10
34032,7,4032,19,5
34033,7,4033,17,5
34034,7,4034,53,10
34035,7,4035,33,10
34036,7,4036,137,25
34037,7,4037,20,5
34038,7,4038,7,5
34039,7,4039,280,25
34040,7,4040,57,10
34041,7,4041,6,5
34042,7,4042,61,25
34043,7,4043,16,5
34044,7,4044,45,10
34045,7,4045,297,25
34046,7,4046,119,25
34047,7,4047,281,25
34048,7,4048,6,5
34049,7,4049,209,25
34050,7,4050,197,25
34051,7,4051,197,25
34052,7,4052,246,25
34053,7,4053,6,5
34054,7,4054,43,10
34055,7,4055,24,10
34056,7,4056,167,25
34057,7,4057,194,25
34058,7,4058,117,25
34059,7,4059,13,5
34060,7,4060,30,10
34061,7,4061,41,10
34062,7,4062,54,25
34063,7,4063,141,25
34064,7,4064,33,10
34065,7,4065,294,25
34066,7,4066,200,25
34067,7,4067,118,25
34068,7,4068,50,10
34069,7,4069,88,25
34070,7,4070,34,10
34071,7,4071,202,25
34072,7,4072,18,5
34073,7,4073,7,5
34074,7,4074,253,25
34075,7,4075,17,5
34076,7,4076,33,10
34077,7,4077,18,10
34078,7,4078,161,25
34079,7,4079,151,25
34080,7,4080,261,25
34081,7,4081,17,10
34082,7,4082,300,25
34083,7,4083,24,10
34084,7,4084,220,25
34085,7,4085,14,5
34086,7,4086,160,25
34087,7,4087,244,25
34088,7,4088,287,25
34089,7,4089,51,10
34090,7,4090,244,25
34091,7,4091,66,25
34092,7,4092,181,25
34093,7,4093,16,10
34094,7,4094,62,25
34095,7,4095,15,5
34096,7,4096,113,25
34097,7,4097,297,25
34098,7,4098,23,10
34099,7,4099,48,10
34100,7,4100,15,10
34101,7,4101,48,10
34102,7,4102,11,5
34103,7,4103,231,25
34104,7,4104,151,25
34105,7,4105,27,10
34106,7,4106,226,25
34107,7,4107,219,25
34108,7,4108,28,10
34109,7,4109,18,5
34110,7,4110,94,25
34111,7,4111,56,10
34112,7,4112,154,25
34113,7,4113,198,25
34114,7,4114,35,10
34115,7,4115,34,10
34116,7,4116,49,10
34117,7,4117,10,5
34118,7,4118,64,25
34119,7,4119,58,10
34120,7,4120,169,25
34121,7,4121,31,10
34122,7,4122,18,5
34123,7,4123,13,5
34124,7,4124,22,10
34125,7,4125,72,25
34126,7,4126,19,10
34127,7,4127,46,10
34128,7,4128,32,10
34129,7,4129,72,25
34130,7,4130,280,25
34131,7,4131,57,10
34132,7,4132,16,5
34133,7,4133,237,25
34134,7,4134,101,25
34135,7,4135,18,5
34136,7,4136,41,10
34137,7,4137,57,10
34138,7,4138,24,10
34139,7,4139,169,25
34140,7,4140,11,5
34141,7,4141,269,25
34142,7,4142,22,10
34143,7,4143,213,25
34144,7,4144,147,25
34145,7,4145,26,10
34146,7,4146,174,25
34147,7,4147,88,25
34148,7,4148,298,25
34149,7,4149,48,10
34150,7,4150,15,10
34151,7,4151,18,5
34152,7,4152,129,25
34153,7,4153,15,5
34154,7,4154,235,25
34155,7,4155,36,10
34156,7,4156,257,25
34157,7,4157,38,10
34158,7,4158,45,10
34159,7,4159,202,25
34160,7,4160,15,5
34161,7,4161,56,10
34162,7,4162,21,10
34163,7,4163,39,10
34164,7,4164,15,5
34165,7,4165,27,10
34166,7,4166,19,10
34167,7,4167,32,10
34168,7,4168,299,25
34169,7,4169,18,5
34170,7,4170,6,5
34171,7,4171,131,25
34172,7,4172,17,5
34173,7,4173,108,25
34174,7,4174,14,5
34175,7,4175,47,10
34176,7,4176,198,25
34177,7,4177,10,5
34178,7,4178,54,25
34179,7,4179,47,10
34180,7,4180,16,5
34181,7,4181,192,25
34182,7,4182,91,25
34183,7,4183,8,5
34184,7,4184,7,5
34185,7,4185,200,25
34186,7,4186,18,5
34187,7,4187,57,10
34188,7,4188,9,5
34189,7,4189,291,25
34190,7,4190,42,10
34191,7,4191,11,5
34192,7,4192,25,10
34193,7,4193,184,25
34194,7,4194,244,25
34195,7,4195,37,10
34196,7,4196,17,5
34197,7,4197,8,5
34198,7,4198,17,5
34199,7,4199,16,5
34200,7,4200,153,25
34201,7,4201,38,10
34202,7,4202,12,5
34203,7,4203,35,10
34204,7,4204,245,25
34205,7,4205,15,5
34206,7,4206,103,25
34207,7,4207,262,25
34208,7,4208,204,25
34209,7,4209,103,25
34210,7,4210,48,10
34211,7,4211,19,5
34212,7,4212,95,25
34213,7,4213,18,5
34214,7,4214,50,10
34215,7,4215,72,25
34216,7,4216,40,10
34217,7,4217,78,25
34218,7,4218,41,10
34219,7,4219,187,25
34220,7,4220,16,5
34221,7,4221,19,10
34222,7,4222,116,25
34223,7,4223,20,5
34224,7,4224,155,25
34225,7,4225,110,25
34226,7,4226,232,25
34227,7,4227,288,25
34228,7,4228,12,5
34229,7,4229,211,25
34230,7,4230,21,10
34231,7,4231,16,5
34232,7,4232,15,5
34233,7,4233,295,25
34234,7,4234,5,5
34235,7,4235,117,25
34236,7,4236,30,10
34237,7,4237,240,25
34238,7,4238,31,10
34239,7,4239,17,5
34240,7,4240,24,10
34241,7,4241,205,25
34242,7,4242,10,5
34243,7,4243,228,25
34244,7,4244,202,25
34245,7,4245,177,25
34246,7,4246,6,5
34247,7,4247,225,25
34248,7,4248,53,10
34249,7,4249,54,10
34250,7,4250,46,10
34251,7,4251,163,25
34252,7,4252,14,5
34253,7,4253,18,10
34254,7,4254,46,10
34255,7,4255,44,10
34256,7,4256,48,10
34257,7,4257,31,10
34258,7,4258,11,5
34259,7,4259,196,25
34260,7,4260,9,5
34261,7,4261,258,25
34262,7,4262,50,25
34263,7,4263,30,10
34264,7,4264,168,25
34265,7,4265,247,25
34266,7,4266,182,25
34267,7,4267,156,25
34268,7,4268,118,25
34269,7,4269,48,10
34270,7,4270,46,10
34271,7,4271,22,10
34272,7,4272,33,10
34273,7,4273,73,25
34274,7,4274,138,25
34275,7,4275,231,25
34276,7,4276,47,10
34277,7,4277,217,25
34278,7,4278,250,25
34279,7,4279,106,25
34280,7,4280,24,10
34281,7,4281,35,10
34282,7,4282,127,25
34283,7,4283,271,25
34284,7,4284,195,25
34285,7,4285,262,25
34286,7,4286,230,25
34287,7,4287,127,25
34288,7,4288,43,10
34289,7,4289,203,25
34290,7,4290,17,5
34291,7,4291,29,10
34292,7,4292,18,5
34293,7,4293,268,25
34294,7,4294,156,25
34295,7,4295,98,25
34296,7,4296,151,25
34297,7,4297,57,10
34298,7,4298,235,25
34299,7,4299,19,10
34300,7,4300,50,25
34301,7,4301,134,25
34302,7,4302,17,5
34303,7,4303,15,10
34304,7,4304,53,10
34305,7,4305,24,10
34306,7,4306,120,25
34307,7,4307,88,25
34308,7,4308,186,25
34309,7,4309,50,10
34310,7,4310,56,10
34311,7,4311,281,25
34312,7,4312,19,10
34313,7,4313,56,10
34314,7,4314,59,25
34315,7,4315,241,25
34316,7,4316,117,25
34317,7,4317,51,10
34318,7,4318,125,25
34319,7,4319,20,5
34320,7,4320,158,25
34321,7,4321,130,25
34322,7,4322,116,25
34323,7,4323,5,5
34324,7,4324,223,25
34325,7,4325,266,25
34326,7,4326,140,25
34327,7,4327,43,10
34328,7,4328,170,25
34329,7,4329,34,10
34330,7,4330,77,25
34331,7,4331,152,25
34332,7,4332,58,10
34333,7,4333,23,10
34334,7,4334,17,10
34335,7,4335,127,25
34336,7,4336,24,10
34337,7,4337,45,10
34338,7,4338,124,25
34339,7,4339,254,25
34340,7,4340,40,10
34341,7,4341,34,10
34342,7,4342,91,25
34343,7,4343,47,10
34344,7,4344,65,25
34345,7,4345,18,5
34346,7,4346,79,25
34347,7,4347,6,5
34348,7,4348,246,25
34349,7,4349,57,10
34350,7,4350,42,10
34351,7,4351,240,25
34352,7,4352,247,25
34353,7,4353,231,25
34354,7,4354,132,25
34355,7,4355,252,25
34356,7,4356,40,10
34357,7,4357,258,25
34358,7,4358,60,10
34359,7,4359,49,10
34360,7,4360,192,25
34361,7,4361,266,25
34362,7,4362,266,25
34363,7,4363,121,25
34364,7,4364,93,25
34365,7,4365,51,10
34366,7,4366,18,10
34367,7,4367,242,25
34368,7,4368,10,5
34369,7,4369,285,25
34370,7,4370,33,10
34371,7,4371,75,25
34372,7,4372,142,25
34373,7,4373,295,25
34374,7,4374,17,10
34375,7,4375,34,10
34376,7,4376,221,25
34377,7,4377,11,5
34378,7,4378,194,25
34379,7,4379,158,25
34380,7,4380,39,10
34381,7,4381,17,5
34382,7,4382,18,5
34383,7,4383,8,5
34384,7,4384,15,10
34385,7,4385,88,25
34386,7,4386,137,25
34387,7,4387,44,10
34388,7,4388,43,10
34389,7,4389,274,25
34390,7,4390,212,25
34391,7,4391,107,25
34392,7,4392,121,25
34393,7,4393,22,10
34394,7,4394,52,10
34395,7,4395,18,5
34396,7,4396,208,25
34397,7,4397,123,25
34398,7,4398,41,10
34399,7,4399,8,5
34400,7,4400,54,25
34401,7,4401,58,10
34402,7,4402,15,5
34403,7,4403,265,25
34404,7,4404,18,5
34405,7,4405,253,25
34406,7,4406,94,25
34407,7,4407,111,25
34408,7,4408,29,10
34409,7,4409,152,25
34410,7,4410,6,5
34411,7,4411,121,25
34412,7,4412,184,25
34413,7,4413,51,10
34414,7,4414,51,10
34415,7,4415,256,25
34416,7,4416,163,25
34417,7,4417,126,25
34418,7,4418,180,25
34419,7,4419,20,10
34420,7,4420,11,5
34421,7,4421,18,10
34422,7,4422,155,25
34423,7,4423,215,25
34424,7,4424,19,10
34425,7,4425,51,25
34426,7,4426,42,10
34427,7,4427,234,25
34428,7,4428,185,25
34429,7,4429,6,5
34430,7,4430,180,25
34431,7,4431,167,25
34432,7,4432,28,10
34433,7,4433,58,10
34434,7,4434,47,10
34435,7,4435,5,5
34436,7,4436,129,25
34437,7,4437,52,10
34438,7,4438,164,25
34439,7,4439,50,10
34440,7,4440,114,25
34441,7,4441,98,25
34442,7,4442,82,25
34443,7,4443,224,25
34444,7,4444,21,10
34445,7,4445,39,10
34446,7,4446,191,25
34447,7,4447,105,25
34448,7,4448,96,25
34449,7,4449,8,5
34450,7,4450,298,25
34451,7,4451,105,25
34452,7,4452,158,25
34453,7,4453,23,10
34454,7,4454,20,5
34455,7,4455,133,25
34456,7,4456,30,10
34457,7,4457,53,25
34458,7,4458,236,25
34459,7,4459,24,10
34460,7,4460,31,10
34461,7,4461,7,5
34462,7,4462,42,10
34463,7,4463,201,25
34464,7,4464,114,25
34465,7,4465,52,10
34466,7,4466,268,25
34467,7,4467,300,25
34468,7,4468,209,25
34469,7,4469,131,25
34470,7,4470,187,25
34471,7,4471,47,10
34472,7,4472,48,10
34473,7,4473,17,10
34474,7,4474,253,25
34475,7,4475,30,10
34476,7,4476,51,10
34477,7,4477,11,5
34478,7,4478,211,25
34479,7,4479,176,25
34480,7,4480,119,25
34481,7,4481,27,10
34482,7,4482,33,10
34483,7,4483,55,10
34484,7,4484,28,10
34485,7,4485,35,10
34486,7,4486,19,10
34487,7,4487,257,25
34488,7,4488,25,10
34489,7,4489,58,10
34490,7,4490,268,25
34491,7,4491,28,10
34492,7,4492,299,25
34493,7,4493,19,5
34494,7,4494,33,10
34495,7,4495,44,10
34496,7,4496,48,10
34497,7,4497,17,5
34498,7,4498,57,10
34499,7,4499,214,25
34500,7,4500,255,25
34501,7,4501,83,25
34502,7,4502,13,5
34503,7,4503,5,5
34504,7,4504,107,25
34505,7,4505,206,25
34506,7,4506,13,5
34507,7,4507,26,10
34508,7,4508,13,5
34509,7,4509,299,25
34510,7,4510,10,5
34511,7,4511,214,25
34512,7,4512,21,10
34513,7,4513,20,10
34514,7,4514,133,25
34515,7,4515,297,25
34516,7,4516,120,25
34517,7,4517,23,10
34518,7,4518,30,10
34519,7,4519,22,10
34520,7,4520,257,25
34521,7,4521,40,10
34522,7,4522,268,25
34523,7,4523,41,10
34524,7,4524,19,5
34525,7,4525,207,25
34526,7,4526,57,10
34527,7,4527,160,25
34528,7,4528,277,25
34529,7,4529,67,25
34530,7,4530,17,5
34531,7,4531,288,25
34532,7,4532,141,25
34533,7,4533,138,25
34534,7,4534,20,10
34535,7,4535,55,10
34536,7,4536,197,25
34537,7,4537,44,10
34538,7,4538,200,25
34539,7,4539,258,25
34540,7,4540,97,25
34541,7,4541,79,25
34542,7,4542,6,5
34543,7,4543,156,25
34544,7,4544,184,25
34545,7,4545,190,25
34546,7,4546,49,10
34547,7,4547,19,5
34548,7,4548,16,10
34549,7,4549,14,5
34550,7,4550,140,25
34551,7,4551,288,25
34552,7,4552,53,10
34553,7,4553,274,25
34554,7,4554,15,10
34555,7,4555,38,10
34556,7,4556,59,10
34557,7,4557,52,10
34558,7,4558,38,10
34559,7,4559,40,10
34560,7,4560,60,10
34561,7,4561,13,5
34562,7,4562,154,25
34563,7,4563,212,25
34564,7,4564,16,5
34565,7,4565,300,25
34566,7,4566,165,25
34567,7,4567,27,10
34568,7,4568,224,25
34569,7,4569,256,25
34570,7,4570,15,10
34571,7,4571,11,5
34572,7,4572,231,25
34573,7,4573,78,25
34574,7,4574,194,25
34575,7,4575,24,10
34576,7,4576,244,25
34577,7,4577,54,10
34578,7,4578,19,5
34579,7,4579,12,5
34580,7,4580,29,10
34581,7,4581,156,25
34582,7,4582,50,10
34583,7,4583,78,25
34584,7,4584,30,10
34585,7,4585,57,10
34586,7,4586,176,25
34587,7,4587,215,25
34588,7,4588,227,25
34589,7,4589,31,10
34590,7,4590,285,25
34591,7,4591,54,25
34592,7,4592,57,10
34593,7,4593,14,5
34594,7,4594,31,10
34595,7,4595,170,25
34596,7,4596,37,10
34597,7,4597,18,5
34598,7,4598,167,25
34599,7,4599,267,25
34600,7,4600,55,10
34601,7,4601,37,10
34602,7,4602,53,10
34603,7,4603,60,10
34604,7,4604,74,25
34605,7,4605,46,10
34606,7,4606,123,25
34607,7,4607,112,25
34608,7,4608,16,5
34609,7,4609,205,25
34610,7,4610,25,10
34611,7,4611,179,25
34612,7,4612,5,5
34613,7,4613,120,25
34614,7,4614,89,25
34615,7,4615,210,25
34616,7,4616,210,25
34617,7,4617,250,25
34618,7,4618,32,10
34619,7,4619,52,25
34620,7,4620,298,25
34621,7,4621,26,10
34622,7,4622,17,10
34623,7,4623,203,25
34624,7,4624,11,5
34625,7,4625,18,5
34626,7,4626,69,25
34627,7,4627,169,25
34628,7,4628,241,25
34629,7,4629,52,10
34630,7,4630,46,10
34631,7,4631,16,5
34632,7,4632,89,25
34633,7,4633,85,25
34634,7,4634,16,10
34635,7,4635,25,10
34636,7,4636,171,25
34637,7,4637,102,25
34638,7,4638,48,10
34639,7,4639,19,10
34640,7,4640,215,25
34641,7,4641,127,25
34642,7,4642,14,5
34643,7,4643,116,25
34644,7,4644,27,10
34645,7,4645,43,10
34646,7,4646,35,10
34647,7,4647,158,25
34648,7,4648,26,10
34649,7,4649,298,25
34650,7,4650,60,10
34651,7,4651,69,25
34652,7,4652,269,25
34653,7,4653,92,25
34654,7,4654,247,25
34655,7,4655,34,10
34656,7,4656,21,10
34657,7,4657,56,10
34658,7,4658,41,10
34659,7,4659,14,5
34660,7,4660,233,25
34661,7,4661,41,10
34662,7,4662,42,10
34663,7,4663,229,25
34664,7,4664,176,25
34665,7,4665,16,5
34666,7,4666,8,5
34667,7,4667,54,10
34668,7,4668,293,25
34669,7,4669,11,5
34670,7,4670,17,10
34671,7,4671,13,5
34672,7,4672,58,10
34673,7,4673,20,5
34674,7,4674,9,5
34675,7,4675,17,5
34676,7,4676,8,5
34677,7,4677,10,5
34678,7,4678,39,10
34679,7,4679,17,10
34680,7,4680,24,10
34681,7,4681,11,5
34682,7,4682,228,25
34683,7,4683,17,5
34684,7,4684,53,10
34685,7,4685,190,25
34686,7,4686,32,10
34687,7,4687,215,25
34688,7,4688,231,25
34689,7,4689,53,10
34690,7,4690,6,5
34691,7,4691,11,5
34692,7,4692,184,25
34693,7,4693,217,25
34694,7,4694,42,10
34695,7,4695,48,10
34696,7,4696,236,25
34697,7,4697,279,25
34698,7,4698,14,5
34699,7,4699,225,25
34700,7,4700,273,25
34701,7,4701,228,25
34702,7,4702,53,10
34703,7,4703,145,25
34704,7,4704,276,25
34705,7,4705,158,25
34706,7,4706,271,25
34707,7,4707,290,25
34708,7,4708,149,25
34709,7,4709,117,25
34710,7,4710,210,25
34711,7,4711,79,25
34712,7,4712,82,25
34713,7,4713,203,25
34714,7,4714,268,25
34715,7,4715,24,10
34716,7,4716,145,25
34717,7,4717,16,5
34718,7,4718,276,25
34719,7,4719,250,25
34720,7,4720,141,25
34721,7,4721,32,10
34722,7,4722,155,25
34723,7,4723,12,5
34724,7,4724,11,5
34725,7,4725,55,10
34726,7,4726,15,5
34727,7,4727,55,10
34728,7,4728,99,25
34729,7,4729,34,10
34730,7,4730,24,10
34731,7,4731,266,25
34732,7,4732,208,25
34733,7,4733,55,10
34734,7,4734,45,10
34735,7,4735,83,25
34736,7,4736,13,5
34737,7,4737,198,25
34738,7,4738,267,25
34739,7,4739,19,10
34740,7,4740,43,10
34741,7,4741,11,5
34742,7,4742,11,5
34743,7,4743,20,5
34744,7,4744,44,10
34745,7,4745,139,25
34746,7,4746,25,10
34747,7,4747,20,10
34748,7,4748,34,10
34749,7,4749,52,10
34750,7,4750,176,25
34751,7,4751,178,25
34752,7,4752,224,25
34753,7,4753,114,25
34754,7,4754,274,25
34755,7,4755,49,10
34756,7,4756,41,10
34757,7,4757,10,5
34758,7,4758,28,10
34759,7,4759,142,25
34760,7,4760,11,5
34761,7,4761,33,10
34762,7,4762,58,10
34763,7,4763,152,25
34764,7,4764,249,25
34765,7,4765,35,10
34766,7,4766,49,10
34767,7,4767,234,25
34768,7,4768,22,10
34769,7,4769,228,25
34770,7,4770,19,5
34771,7,4771,48,10
34772,7,4772,132,25
34773,7,4773,207,25
34774,7,4774,18,5
34775,7,4775,53,25
34776,7,4776,40,10
34777,7,4777,15,10
34778,7,4778,239,25
34779,7,4779,13,5
34780,7,4780,287,25
34781,7,4781,15,5
34782,7,4782,29,10
34783,7,4783,202,25
34784,7,4784,46,10
34785,7,4785,120,25
34786,7,4786,32,10
34787,7,4787,51,10
34788,7,4788,24,10
34789,7,4789,75,25
34790,7,4790,245,25
34791,7,4791,211,25
34792,7,4792,199,25
34793,7,4793,203,25
34794,7,4794,239,25
34795,7,4795,50,10
34796,7,4796,224,25
34797,7,4797,277,25
34798,7,4798,21,10
34799,7,4799,12,5
34800,7,4800,111,25
34801,7,4801,19,5
34802,7,4802,31,10
