id,order_item_id,employee_id,reason,status,refund_amount,return_date
2504,249005,297,Not as Described,Completed,112.96,2023-04-14 19:35:18
2505,249006,234,Buyer Remorse,Completed,1407.12,2023-04-14 19:35:18
2506,249009,253,Size Mismatch,Approved,1239.06,2023-04-14 19:35:18
2507,250417,211,Size Mismatch,Completed,1401.34,2025-03-30 16:15:35
2508,250418,238,Not as Described,Approved,33.41,2025-03-30 16:15:35
2509,250419,228,Wrong Item,Completed,1237.02,2025-03-31 00:15:35
2510,250420,227,Buyer Remorse,Completed,250.72,2025-03-30 19:15:35
2511,250421,269,Wrong Item,Approved,715.31,2025-03-28 19:15:35
2512,251053,255,Wrong Item,Completed,400.4,2023-08-09 18:52:46
2513,251054,257,Buyer Remorse,Approved,162.32,2023-08-07 12:52:46
2514,251239,215,Defective,Completed,182.29,2024-07-08 00:34:33
2515,251240,243,Size Mismatch,Completed,372.87,2024-07-04 20:34:33
2516,251241,300,Wrong Item,Inspected,420.65,2024-07-04 20:34:33
2517,251242,249,Size Mismatch,Completed,11.99,2024-07-04 20:34:33
2518,251243,273,Buyer Remorse,Completed,52.1,2024-07-03 16:34:33
2519,251244,275,Wrong Item,Completed,470.58,2024-07-04 00:34:33
2520,251401,275,Wrong Item,Completed,159.84,2026-02-10 09:49:54
2521,251402,202,Not as Described,Approved,272.02,2026-02-10 11:49:54
2522,251403,216,Defective,Completed,486.22,2026-02-08 08:49:54
2523,251404,258,Buyer Remorse,Completed,34.64,2026-02-08 12:49:54
2524,251406,247,Buyer Remorse,Inspected,94.79,2026-02-09 11:49:54
2525,251457,231,Size Mismatch,Completed,136.08,2023-12-13 18:24:43
2526,251458,259,Size Mismatch,Completed,273.14,2023-12-15 13:24:43
2527,251920,265,Size Mismatch,Completed,51.53,2023-12-26 16:26:18
2528,252243,264,Not as Described,Completed,215.9,2025-04-01 06:39:16
2529,252244,259,Buyer Remorse,Completed,137.09,2025-04-03 00:39:16
2530,252245,269,Size Mismatch,Inspected,29.91,2025-03-30 05:39:16
2531,252246,209,Wrong Item,Completed,619.35,2025-04-01 07:39:16
2532,252247,226,Size Mismatch,Completed,569.91,2025-04-02 04:39:16
2533,252653,246,Not as Described,Completed,39.41,2025-08-08 11:29:45
2534,252784,232,Defective,Completed,600.92,2023-09-11 09:52:34
2535,252785,248,Wrong Item,Completed,249.44,2023-09-13 06:52:34
2536,252786,242,Size Mismatch,Completed,3747.54,2023-09-10 06:52:34
2537,252789,292,Size Mismatch,Completed,863.18,2023-09-13 04:52:34
2538,252943,241,Wrong Item,Approved,75.72,2026-07-05 23:46:35
2539,253007,251,Not as Described,Completed,1074.09,2023-07-30 17:10:17
2540,253030,267,Wrong Item,Approved,2547.64,2025-12-14 02:25:31
2541,253045,261,Defective,Completed,32.54,2024-10-26 15:13:11
2542,253046,209,Size Mismatch,Completed,1280.58,2024-10-27 12:13:11
2543,253047,241,Not as Described,Completed,1294.89,2024-10-28 12:13:11
2544,253048,203,Size Mismatch,Approved,497.14,2024-10-27 10:13:11
2545,253049,229,Defective,Completed,115.88,2024-10-28 16:13:11
2546,253279,298,Not as Described,Completed,72.6,2023-12-30 22:07:56
2547,253280,212,Wrong Item,Completed,1018.85,2023-12-27 22:07:56
2548,253546,217,Buyer Remorse,Completed,118.68,2024-07-24 13:45:03
2549,253548,259,Defective,Completed,323.85,2024-07-27 16:45:03
2550,253549,219,Wrong Item,Completed,1584.75,2024-07-25 15:45:03
2551,253550,286,Size Mismatch,Completed,61.53,2024-07-28 16:45:03
2552,253683,267,Size Mismatch,Completed,668.32,2025-01-21 20:11:56
2553,253684,252,Size Mismatch,Completed,511.26,2025-01-17 16:11:56
2554,253772,281,Not as Described,Completed,14.72,2024-11-03 16:00:32
2555,253773,237,Defective,Completed,8.22,2024-10-30 17:00:32
2556,253774,273,Wrong Item,Completed,92.34,2024-11-03 22:00:32
2557,253775,269,Defective,Completed,25.44,2024-10-31 18:00:32
2558,253776,208,Size Mismatch,Completed,160.46,2024-11-01 16:00:32
2559,253884,245,Defective,Approved,1148.82,2025-06-27 09:09:39
2560,253885,287,Buyer Remorse,Inspected,118.1,2025-06-27 04:09:39
2561,254755,274,Wrong Item,Completed,708.58,2025-10-17 18:02:21
2562,254756,216,Wrong Item,Completed,508.63,2025-10-20 01:02:21
2563,254758,233,Buyer Remorse,Completed,76.32,2025-10-19 21:02:21
2564,255050,289,Defective,Completed,125.63,2024-08-01 01:22:01
2565,255051,295,Buyer Remorse,Completed,189.8,2024-07-30 23:22:01
2566,255052,283,Size Mismatch,Completed,534.28,2024-07-30 21:22:01
2567,255053,209,Defective,Completed,79.35,2024-07-31 00:22:01
2568,255054,296,Defective,Approved,46.69,2024-07-31 21:22:01
2569,255055,231,Not as Described,Completed,49.47,2024-08-02 03:22:01
2570,255085,235,Defective,Approved,454.96,2024-11-01 19:15:58
2571,255086,263,Not as Described,Completed,117.84,2024-10-31 18:15:58
2572,255087,285,Not as Described,Completed,583.3,2024-10-30 19:15:58
2573,255089,230,Not as Described,Approved,250.08,2024-10-30 12:15:58
2574,255271,238,Defective,Completed,226.62,2023-09-27 21:40:44
2575,255274,258,Buyer Remorse,Completed,77.66,2023-09-26 18:40:44
2576,255275,233,Defective,Approved,87.87,2023-09-25 17:40:44
2577,255343,204,Wrong Item,Completed,51.57,2023-12-01 20:50:42
2578,255401,207,Size Mismatch,Inspected,705.84,2023-09-29 22:04:41
2579,255402,201,Wrong Item,Completed,77.55,2023-09-30 01:04:41
2580,256055,250,Size Mismatch,Approved,68.29,2025-07-07 22:42:40
2581,256056,232,Not as Described,Completed,3521.12,2025-07-08 22:42:40
2582,256057,290,Defective,Completed,89.37,2025-07-09 18:42:40
2583,256058,269,Wrong Item,Completed,33.87,2025-07-08 23:42:40
2584,256059,249,Not as Described,Completed,702.84,2025-07-08 23:42:40
2585,256345,260,Buyer Remorse,Inspected,606.4,2025-05-07 20:35:45
2586,256346,281,Defective,Completed,206.51,2025-05-09 20:35:45
2587,257653,244,Size Mismatch,Completed,818.95,2023-11-27 17:01:09
2588,257654,212,Defective,Completed,14.3,2023-12-01 12:01:09
2589,257805,272,Not as Described,Completed,210.74,2023-10-07 07:31:33
2590,257806,203,Not as Described,Completed,161.97,2023-10-06 09:31:33
2591,257918,249,Not as Described,Completed,2114.96,2026-01-17 16:01:45
2592,257919,264,Not as Described,Completed,240.93,2026-01-20 22:01:45
2593,257920,249,Wrong Item,Completed,83.68,2026-01-16 16:01:45
2594,257921,294,Buyer Remorse,Completed,23.46,2026-01-19 18:01:45
2595,257922,206,Wrong Item,Completed,1915.24,2026-01-17 16:01:45
2596,258425,278,Defective,Completed,185.63,2024-01-16 15:10:35
2597,258426,230,Wrong Item,Inspected,42.15,2024-01-15 12:10:35
2598,258427,225,Size Mismatch,Completed,170.93,2024-01-18 08:10:35
2599,258468,281,Not as Described,Completed,158.86,2023-12-13 14:26:25
2600,258470,217,Defective,Completed,618.82,2023-12-12 16:26:25
2601,258573,267,Wrong Item,Completed,61.44,2023-05-25 19:56:15
2602,258574,278,Wrong Item,Approved,270.54,2023-05-26 17:56:15
2603,258575,256,Defective,Completed,266.49,2023-05-23 20:56:15
2604,258797,275,Size Mismatch,Approved,1977.01,2024-05-12 14:05:33
2605,258798,213,Not as Described,Completed,28.13,2024-05-12 11:05:33
2606,258799,225,Buyer Remorse,Approved,216.58,2024-05-10 16:05:33
2607,258911,234,Defective,Completed,19.08,2025-09-12 15:35:25
2608,258913,247,Size Mismatch,Completed,209.85,2025-09-09 14:35:25
2609,258915,200,Buyer Remorse,Completed,400.53,2025-09-09 10:35:25
2610,258916,243,Buyer Remorse,Completed,884.67,2025-09-09 13:35:25
2611,258923,272,Buyer Remorse,Approved,325.58,2023-10-19 17:55:52
2612,258925,249,Not as Described,Completed,255.27,2023-10-22 00:55:52
2613,258967,266,Size Mismatch,Completed,3259.94,2023-08-14 22:24:42
2614,259185,237,Not as Described,Completed,219.39,2024-12-02 11:51:04
2615,259339,224,Size Mismatch,Completed,169.34,2024-05-27 11:32:54
2616,259460,235,Wrong Item,Completed,682.1,2023-06-03 14:56:18
2617,259556,288,Not as Described,Completed,998.95,2023-11-26 12:26:23
2618,259557,252,Defective,Completed,26.09,2023-11-27 14:26:23
2619,259558,297,Not as Described,Completed,187.4,2023-11-28 14:26:23
2620,259574,294,Wrong Item,Completed,8.72,2026-06-19 18:55:18
2621,259575,202,Wrong Item,Approved,2561.5,2026-06-21 16:55:18
2622,259576,265,Buyer Remorse,Completed,1351.18,2026-06-18 18:55:18
2623,259577,200,Wrong Item,Approved,1607.7,2026-06-18 16:55:18
2624,259578,300,Buyer Remorse,Completed,859.77,2026-06-21 11:55:18
2625,259734,212,Buyer Remorse,Completed,646.92,2025-09-20 20:21:22
2626,259735,278,Not as Described,Inspected,34.38,2025-09-19 01:21:22
2627,259746,275,Not as Described,Completed,77.56,2025-05-03 15:59:03
2628,259747,284,Size Mismatch,Approved,698.35,2025-05-03 12:59:03
2629,260158,264,Size Mismatch,Completed,81.61,2025-12-09 07:11:41
2630,260159,236,Size Mismatch,Completed,36.48,2025-12-07 10:11:41
2631,260160,277,Size Mismatch,Approved,99.24,2025-12-10 10:11:41
2632,260304,251,Wrong Item,Completed,52.76,2024-08-03 17:17:03
2633,260305,244,Buyer Remorse,Completed,44.15,2024-08-03 10:17:03
2634,260306,249,Size Mismatch,Completed,309.4,2024-08-02 15:17:03
2635,260307,249,Wrong Item,Completed,73.41,2024-08-02 10:17:03
2636,260308,213,Not as Described,Completed,336.36,2024-08-05 12:17:03
2637,260600,216,Size Mismatch,Completed,3195.92,2023-11-27 11:44:50
2638,260603,209,Size Mismatch,Approved,535.05,2023-11-28 13:44:50
2639,260604,286,Not as Described,Completed,111.64,2023-11-30 06:44:50
2640,261026,269,Wrong Item,Approved,104.61,2024-02-19 16:57:50
2641,261027,240,Buyer Remorse,Approved,510.56,2024-02-20 10:57:50
2642,261028,275,Wrong Item,Completed,543.74,2024-02-20 11:57:50
2643,261029,263,Defective,Approved,593.14,2024-02-19 15:57:50
2644,261030,242,Size Mismatch,Inspected,1453.64,2024-02-20 12:57:50
2645,261322,262,Buyer Remorse,Completed,1179.39,2026-06-17 12:15:30
2646,261323,201,Not as Described,Completed,206.82,2026-06-18 17:15:30
2647,261531,239,Defective,Completed,361.82,2025-08-20 11:51:50
2648,261532,236,Defective,Completed,111.36,2025-08-22 17:51:50
2649,261533,230,Defective,Approved,150.68,2025-08-22 17:51:50
2650,261565,279,Buyer Remorse,Completed,21.33,2025-09-28 03:32:51
2651,261566,263,Size Mismatch,Completed,2002.26,2025-09-29 03:32:51
2652,261851,283,Wrong Item,Completed,87.58,2025-11-25 09:29:35
2653,261852,209,Wrong Item,Approved,310.56,2025-11-26 07:29:35
2654,262027,210,Not as Described,Completed,51.47,2023-01-28 16:09:18
2655,262029,295,Buyer Remorse,Completed,574.52,2023-01-31 15:09:18
2656,262031,294,Not as Described,Completed,10.09,2023-01-27 14:09:18
2657,262293,292,Defective,Completed,2826.4,2025-12-28 11:39:09
2658,262294,289,Defective,Completed,231.11,2025-12-28 07:39:09
2659,262295,263,Defective,Completed,434.73,2025-12-30 08:39:09
2660,262511,217,Wrong Item,Completed,162.42,2025-03-21 07:04:49
2661,262815,237,Wrong Item,Completed,21.02,2023-08-02 13:08:31
2662,262816,236,Wrong Item,Approved,96.24,2023-08-01 18:08:31
2663,262817,204,Size Mismatch,Completed,669.04,2023-08-02 16:08:31
2664,262818,299,Buyer Remorse,Completed,174.88,2023-08-01 17:08:31
2665,262819,225,Buyer Remorse,Completed,111.69,2023-08-01 17:08:31
2666,262832,208,Not as Described,Completed,66.15,2024-12-26 08:23:19
2667,262833,200,Not as Described,Completed,3901.13,2024-12-30 14:23:19
2668,262835,289,Size Mismatch,Completed,9.38,2024-12-26 10:23:19
2669,262836,201,Defective,Completed,172.38,2024-12-30 15:23:19
2670,262837,219,Not as Described,Completed,399.97,2024-12-26 10:23:19
2671,262879,296,Buyer Remorse,Completed,59.04,2024-06-05 23:15:48
2672,262881,240,Defective,Approved,431.28,2024-06-05 17:15:48
2673,263160,290,Size Mismatch,Completed,471.44,2023-07-21 05:16:07
2674,263163,247,Buyer Remorse,Completed,138.05,2023-07-21 06:16:07
2675,263165,263,Buyer Remorse,Completed,31.2,2023-07-19 05:16:07
2676,263351,222,Size Mismatch,Completed,240.27,2023-12-06 02:50:40
2677,263352,264,Size Mismatch,Completed,37.95,2023-12-06 21:50:40
2678,263353,266,Defective,Completed,288.24,2023-12-04 21:50:40
2679,263362,238,Defective,Completed,206.08,2024-04-04 18:40:36
2680,263363,262,Defective,Completed,2294.71,2024-04-03 17:40:36
2681,263365,265,Not as Described,Approved,107.94,2024-04-04 11:40:36
2682,263366,207,Defective,Completed,616.76,2024-04-03 17:40:36
2683,263367,278,Defective,Completed,236.97,2024-04-02 12:40:36
2684,263606,250,Size Mismatch,Completed,743.54,2023-08-15 14:37:12
2685,263607,276,Defective,Completed,412.23,2023-08-15 10:37:12
2686,264047,223,Buyer Remorse,Completed,90.3,2023-12-30 13:08:27
2687,264049,242,Size Mismatch,Completed,119.54,2023-12-28 12:08:27
2688,264051,213,Size Mismatch,Completed,1382.4,2023-12-29 10:08:27
2689,264219,232,Wrong Item,Completed,185.19,2025-06-19 17:49:54
2690,264220,278,Wrong Item,Approved,177.05,2025-06-18 15:49:54
2691,264221,202,Wrong Item,Completed,214.51,2025-06-18 12:49:54
2692,264222,224,Wrong Item,Completed,337.09,2025-06-18 14:49:54
2693,264224,272,Size Mismatch,Approved,30.54,2025-06-19 10:49:54
2694,264357,242,Buyer Remorse,Completed,1504.44,2026-05-03 16:09:58
2695,264358,280,Not as Described,Completed,151.72,2026-05-03 17:09:58
2696,264359,300,Size Mismatch,Completed,567.6,2026-05-03 21:09:58
2697,264360,286,Size Mismatch,Completed,107.9,2026-05-03 13:09:58
2698,264361,230,Buyer Remorse,Completed,177.1,2026-04-30 13:09:58
2699,264362,293,Not as Described,Completed,1457.56,2026-05-01 17:09:58
2700,264469,230,Not as Described,Approved,534.17,2023-07-23 07:47:31
2701,264471,253,Not as Described,Completed,86.33,2023-07-25 08:47:31
2702,264472,200,Wrong Item,Completed,1103.87,2023-07-22 10:47:31
2703,265124,201,Buyer Remorse,Completed,353.72,2025-07-19 06:20:49
2704,265125,274,Size Mismatch,Approved,1086.78,2025-07-20 08:20:49
2705,265126,284,Size Mismatch,Completed,74.66,2025-07-19 09:20:49
2706,265127,223,Wrong Item,Completed,91.4,2025-07-18 05:20:49
2707,265129,247,Defective,Completed,42.15,2025-07-18 10:20:49
2708,265510,283,Wrong Item,Completed,883.56,2024-09-24 08:35:20
2709,265511,243,Size Mismatch,Completed,26.06,2024-09-25 11:35:20
2710,265513,262,Wrong Item,Completed,5602.92,2024-09-26 04:35:20
2711,265515,266,Size Mismatch,Inspected,111.09,2024-09-24 05:35:20
2712,266057,270,Not as Described,Completed,19.87,2023-07-16 15:12:37
2713,266058,224,Defective,Completed,277.21,2023-07-15 17:12:37
2714,266059,287,Not as Described,Completed,170.37,2023-07-14 20:12:37
2715,266060,215,Wrong Item,Approved,15.84,2023-07-18 19:12:37
2716,266061,293,Not as Described,Completed,1613.68,2023-07-14 12:12:37
2717,266062,268,Not as Described,Completed,206.86,2023-07-15 20:12:37
2718,266283,279,Size Mismatch,Completed,276.9,2025-07-05 19:10:00
2719,266284,255,Buyer Remorse,Approved,174.07,2025-07-03 21:10:00
2720,266286,239,Wrong Item,Completed,341.79,2025-07-05 16:10:00
2721,266287,232,Defective,Completed,52.35,2025-07-07 19:10:00
2722,266698,202,Wrong Item,Completed,103.58,2023-08-16 17:31:20
2723,266699,208,Defective,Completed,154.61,2023-08-16 18:31:20
2724,266700,270,Not as Described,Completed,70.3,2023-08-15 16:31:20
2725,267536,285,Not as Described,Completed,454.62,2025-12-26 20:27:11
2726,267537,266,Not as Described,Approved,1357.32,2025-12-29 17:27:11
2727,267539,266,Size Mismatch,Completed,137.07,2025-12-26 19:27:11
2728,267780,225,Size Mismatch,Inspected,154.26,2025-06-16 16:06:23
2729,267781,225,Size Mismatch,Completed,16.91,2025-06-13 18:06:23
2730,267782,289,Wrong Item,Completed,136.15,2025-06-14 12:06:23
2731,267783,266,Size Mismatch,Completed,256.41,2025-06-15 14:06:23
2732,267784,269,Size Mismatch,Completed,64.89,2025-06-13 18:06:23
2733,267866,291,Size Mismatch,Completed,1766.48,2023-10-02 13:41:15
2734,267867,216,Wrong Item,Completed,61.91,2023-10-01 06:41:15
2735,267868,240,Buyer Remorse,Completed,135.03,2023-10-01 11:41:15
2736,267871,246,Size Mismatch,Completed,1752.61,2023-09-30 10:41:15
2737,268085,251,Defective,Approved,398.64,2025-04-28 00:22:08
2738,268086,238,Buyer Remorse,Completed,86.14,2025-05-01 03:22:08
2739,268087,239,Wrong Item,Completed,37.05,2025-04-28 01:22:08
2740,268088,242,Buyer Remorse,Approved,3392.28,2025-04-29 01:22:08
2741,268089,211,Size Mismatch,Completed,129.4,2025-04-29 19:22:08
2742,268090,207,Size Mismatch,Inspected,286.47,2025-04-28 01:22:08
2743,268173,207,Not as Described,Completed,180.47,2025-08-20 18:53:54
2744,268174,201,Buyer Remorse,Completed,2.79,2025-08-20 12:53:54
2745,268175,229,Buyer Remorse,Completed,1118.37,2025-08-20 17:53:54
2746,268473,299,Defective,Completed,62.91,2024-07-05 14:22:39
2747,268474,270,Defective,Completed,202.52,2024-07-07 10:22:39
2748,268476,299,Defective,Completed,54.99,2024-07-08 14:22:39
2749,268477,234,Not as Described,Completed,854.86,2024-07-09 11:22:39
2750,268518,239,Not as Described,Completed,1116.18,2023-12-08 16:14:20
2751,268519,210,Not as Described,Completed,46.64,2023-12-11 15:14:20
2752,268520,238,Not as Described,Completed,384.73,2023-12-11 13:14:20
2753,268521,225,Defective,Completed,99.84,2023-12-09 20:14:20
2754,268522,236,Buyer Remorse,Completed,713.85,2023-12-09 14:14:20
2755,268523,209,Defective,Completed,269.94,2023-12-11 15:14:20
2756,268663,296,Not as Described,Completed,66.2,2025-03-11 05:15:37
2757,268664,268,Wrong Item,Approved,125.5,2025-03-12 03:15:37
2758,268666,253,Wrong Item,Completed,446.58,2025-03-11 11:15:37
2759,268667,277,Not as Described,Approved,291.96,2025-03-09 06:15:37
2760,268668,286,Wrong Item,Completed,17.64,2025-03-08 11:15:37
2761,269253,224,Wrong Item,Approved,16.32,2023-03-21 15:10:11
2762,269254,283,Buyer Remorse,Completed,64.4,2023-03-19 19:10:11
2763,269255,222,Wrong Item,Completed,662.32,2023-03-22 15:10:11
2764,269256,282,Wrong Item,Approved,85.44,2023-03-20 20:10:11
2765,269533,262,Not as Described,Completed,195.26,2025-11-04 13:46:54
2766,269534,228,Size Mismatch,Completed,3876.5,2025-11-03 13:46:54
2767,269535,232,Wrong Item,Completed,473.67,2025-11-01 14:46:54
2768,270060,240,Wrong Item,Completed,488.6,2025-11-20 13:04:38
2769,270061,205,Buyer Remorse,Completed,37.64,2025-11-21 14:04:38
2770,270539,225,Size Mismatch,Approved,188.37,2025-07-29 16:33:38
2771,270540,246,Size Mismatch,Completed,442.95,2025-07-30 21:33:38
2772,270542,231,Wrong Item,Completed,47.37,2025-07-31 18:33:38
2773,270543,220,Size Mismatch,Completed,342.83,2025-08-02 16:33:38
2774,271198,235,Not as Described,Completed,49.17,2025-11-24 19:10:26
2775,271199,230,Not as Described,Completed,146.29,2025-11-24 20:10:26
2776,271453,300,Size Mismatch,Completed,1168.0,2023-06-17 16:39:22
2777,271454,204,Size Mismatch,Completed,155.52,2023-06-15 12:39:22
2778,271455,284,Wrong Item,Inspected,164.27,2023-06-15 11:39:22
2779,271456,291,Wrong Item,Completed,49.25,2023-06-18 18:39:22
2780,271457,255,Wrong Item,Completed,3295.02,2023-06-18 17:39:22
2781,272126,254,Buyer Remorse,Approved,226.92,2024-07-19 21:23:53
2782,272128,229,Not as Described,Completed,1008.17,2024-07-21 18:23:53
2783,272515,257,Not as Described,Approved,285.66,2024-06-04 11:33:44
2784,272517,248,Wrong Item,Completed,429.47,2024-06-06 11:33:44
2785,272518,265,Wrong Item,Completed,498.42,2024-06-06 09:33:44
2786,272519,228,Buyer Remorse,Completed,675.69,2024-06-06 13:33:44
2787,272800,260,Size Mismatch,Approved,4910.01,2026-03-29 19:08:15
2788,272801,281,Size Mismatch,Approved,794.7,2026-04-01 16:08:15
2789,272846,299,Not as Described,Completed,159.68,2023-01-08 18:23:52
2790,272847,270,Size Mismatch,Completed,707.49,2023-01-08 15:23:52
2791,272848,300,Size Mismatch,Completed,2478.12,2023-01-10 14:23:52
2792,272850,231,Wrong Item,Completed,1997.9,2023-01-10 16:23:52
2793,272851,256,Size Mismatch,Completed,2038.44,2023-01-10 12:23:52
2794,273062,281,Size Mismatch,Inspected,218.47,2025-01-02 02:49:59
2795,273063,237,Buyer Remorse,Completed,383.28,2025-01-06 06:49:59
2796,273064,229,Size Mismatch,Completed,31.94,2025-01-06 04:49:59
2797,273747,253,Not as Described,Completed,21.74,2025-06-18 01:18:37
2798,273748,204,Size Mismatch,Completed,65.81,2025-06-20 23:18:37
2799,273750,271,Size Mismatch,Completed,19.58,2025-06-21 21:18:37
2800,273751,222,Size Mismatch,Inspected,38.79,2025-06-20 01:18:37
2801,273752,225,Size Mismatch,Completed,16.48,2025-06-21 19:18:37
2802,274621,277,Wrong Item,Approved,10.28,2025-07-29 19:29:07
2803,274622,267,Defective,Completed,86.49,2025-07-31 16:29:07
2804,274623,245,Buyer Remorse,Approved,40.96,2025-08-01 21:29:07
2805,274625,299,Buyer Remorse,Completed,61.84,2025-07-30 18:29:07
2806,274685,243,Not as Described,Completed,175.07,2025-12-19 21:29:40
2807,274686,300,Wrong Item,Completed,233.42,2025-12-21 18:29:40
2808,274687,249,Wrong Item,Completed,1754.7,2025-12-21 17:29:40
2809,274688,290,Not as Described,Completed,33.4,2025-12-18 21:29:40
2810,274689,211,Not as Described,Inspected,96.51,2025-12-21 23:29:40
2811,274690,239,Defective,Approved,138.98,2025-12-22 00:29:40
2812,274768,291,Size Mismatch,Approved,11.22,2024-01-07 19:04:36
2813,275341,294,Defective,Approved,17.22,2024-12-18 16:25:52
2814,275342,264,Defective,Approved,121.24,2024-12-22 15:25:52
2815,275940,230,Wrong Item,Approved,395.66,2023-12-12 09:40:57
2816,275941,254,Size Mismatch,Approved,66.2,2023-12-11 15:40:57
2817,275942,221,Buyer Remorse,Inspected,49.57,2023-12-10 10:40:57
2818,276075,231,Defective,Completed,66.81,2026-06-09 10:44:54
2819,276076,203,Wrong Item,Completed,191.76,2026-06-07 18:44:54
2820,276142,224,Wrong Item,Completed,144.15,2023-03-23 12:40:27
2821,276143,281,Size Mismatch,Completed,80.79,2023-03-25 12:40:27
2822,276145,228,Wrong Item,Completed,58.86,2023-03-22 19:40:27
2823,276146,291,Wrong Item,Completed,157.24,2023-03-24 15:40:27
2824,276249,252,Buyer Remorse,Completed,540.86,2024-12-28 20:03:33
2825,276566,260,Size Mismatch,Completed,34.66,2025-12-16 07:46:53
2826,276937,261,Wrong Item,Completed,3524.02,2023-12-18 15:10:30
2827,277355,278,Buyer Remorse,Approved,222.9,2024-12-02 14:43:17
2828,277356,252,Not as Described,Completed,1359.78,2024-12-03 17:43:17
2829,277357,249,Buyer Remorse,Completed,71.76,2024-11-30 19:43:17
2830,277358,233,Buyer Remorse,Approved,3287.48,2024-12-03 14:43:17
2831,277359,233,Buyer Remorse,Completed,257.46,2024-11-30 17:43:17
2832,277369,215,Size Mismatch,Completed,713.85,2023-02-18 19:08:32
2833,277370,207,Wrong Item,Completed,102.84,2023-02-16 13:08:32
2834,277371,266,Size Mismatch,Approved,653.68,2023-02-17 21:08:32
2835,277372,250,Defective,Completed,86.12,2023-02-18 14:08:32
2836,277373,238,Size Mismatch,Approved,36.22,2023-02-15 20:08:32
2837,277374,233,Size Mismatch,Completed,314.85,2023-02-16 13:08:32
2838,278173,207,Not as Described,Completed,537.44,2025-06-21 09:46:52
2839,278174,245,Not as Described,Approved,128.92,2025-06-22 14:46:52
2840,278175,300,Size Mismatch,Completed,1629.06,2025-06-23 12:46:52
2841,278177,212,Buyer Remorse,Approved,795.84,2025-06-22 14:46:52
2842,278197,223,Not as Described,Completed,371.88,2024-04-24 16:19:43
2843,278199,264,Wrong Item,Approved,409.58,2024-04-25 15:19:43
2844,278200,231,Size Mismatch,Completed,605.14,2024-04-27 15:19:43
2845,278201,269,Wrong Item,Completed,589.45,2024-04-27 20:19:43
2846,278346,268,Defective,Inspected,40.14,2024-05-27 21:36:07
2847,278347,255,Buyer Remorse,Completed,51.94,2024-05-28 01:36:07
2848,278349,214,Buyer Remorse,Completed,3560.55,2024-05-30 04:36:07
2849,278350,275,Wrong Item,Completed,12.68,2024-05-26 20:36:07
2850,279095,297,Defective,Approved,105.0,2025-12-07 05:53:00
2851,279096,214,Not as Described,Approved,158.42,2025-12-10 12:53:00
2852,279178,278,Size Mismatch,Completed,114.92,2024-03-31 11:36:45
2853,279179,270,Size Mismatch,Completed,71.34,2024-03-28 04:36:45
2854,279225,206,Defective,Completed,116.71,2025-05-02 07:37:16
2855,279226,260,Not as Described,Completed,107.76,2025-05-05 14:37:16
2856,279416,240,Wrong Item,Completed,541.86,2025-12-07 16:41:15
2857,279417,232,Buyer Remorse,Completed,291.08,2025-12-07 16:41:15
2858,279418,254,Not as Described,Completed,3621.58,2025-12-09 18:41:15
2859,279419,268,Wrong Item,Completed,69.09,2025-12-07 17:41:15
2860,279420,249,Wrong Item,Approved,22.0,2025-12-05 18:41:15
2861,279421,297,Wrong Item,Completed,109.3,2025-12-06 14:41:15
2862,279784,249,Defective,Completed,9.4,2025-12-26 21:18:52
2863,279785,249,Wrong Item,Completed,686.18,2025-12-23 19:18:52
2864,279786,300,Size Mismatch,Approved,65.1,2025-12-23 21:18:52
2865,279788,288,Wrong Item,Approved,102.64,2025-12-24 21:18:52
2866,279808,236,Buyer Remorse,Completed,385.43,2024-01-19 20:18:23
2867,279809,202,Not as Described,Completed,58.59,2024-01-18 23:18:23
2868,279812,245,Size Mismatch,Completed,691.07,2024-01-18 21:18:23
2869,279813,234,Not as Described,Completed,151.11,2024-01-21 00:18:23
2870,279856,223,Size Mismatch,Approved,438.59,2023-11-30 00:21:32
2871,279857,277,Buyer Remorse,Completed,778.23,2023-11-28 22:21:32
2872,279858,245,Wrong Item,Completed,364.07,2023-11-29 21:21:32
2873,279859,295,Defective,Completed,301.3,2023-11-30 19:21:32
2874,279860,215,Not as Described,Completed,969.34,2023-11-26 20:21:32
2875,279938,256,Wrong Item,Completed,2161.56,2023-12-13 19:48:06
2876,279940,226,Defective,Completed,443.83,2023-12-15 16:48:06
2877,280230,246,Not as Described,Completed,91.47,2025-12-03 08:06:29
2878,280231,230,Size Mismatch,Completed,673.87,2025-12-01 12:06:29
2879,280621,235,Wrong Item,Completed,280.12,2023-09-25 08:09:31
2880,280622,228,Defective,Approved,803.14,2023-09-24 08:09:31
2881,281247,250,Wrong Item,Completed,83.66,2024-06-27 15:31:27
2882,281248,269,Defective,Completed,567.88,2024-06-25 15:31:27
2883,281249,271,Wrong Item,Inspected,21.1,2024-06-24 08:31:27
2884,281250,262,Buyer Remorse,Completed,44.98,2024-06-24 08:31:27
2885,281251,252,Buyer Remorse,Completed,591.52,2024-06-24 15:31:27
2886,281252,255,Buyer Remorse,Completed,184.49,2024-06-28 14:31:27
2887,281267,283,Size Mismatch,Approved,60.56,2025-12-27 09:50:50
2888,281268,215,Buyer Remorse,Completed,287.07,2025-12-29 05:50:50
2889,281269,260,Buyer Remorse,Completed,208.46,2025-12-27 05:50:50
2890,281270,295,Defective,Completed,341.25,2025-12-27 11:50:50
