id,stock_id,movement_type,quantity,reference_id,movement_date
28933,28933,INBOUND,283,61,2023-07-31 11:07:04
28934,28934,INBOUND,72,73,2023-07-24 11:07:04
28935,28935,INBOUND,35,75,2023-08-10 11:07:04
28936,28936,INBOUND,13,34,2023-08-02 11:07:04
28937,28937,INBOUND,79,95,2023-08-12 11:07:04
28938,28938,INBOUND,12,35,2023-07-17 11:07:04
28939,28939,INBOUND,50,79,2023-08-01 11:07:04
28940,28940,INBOUND,23,71,2023-08-03 11:07:04
28941,28941,INBOUND,60,46,2023-07-19 11:07:04
28942,28942,INBOUND,22,59,2023-07-28 11:07:04
28943,28943,INBOUND,7,90,2023-08-15 11:07:04
28944,28944,INBOUND,36,92,2023-07-21 11:07:04
28945,28945,INBOUND,92,72,2023-07-30 11:07:04
28946,28946,INBOUND,21,51,2023-08-10 11:07:04
28947,28947,INBOUND,219,43,2023-07-20 11:07:04
28948,28948,INBOUND,25,21,2023-07-24 11:07:04
28949,28949,INBOUND,47,84,2023-08-07 11:07:04
28950,28950,INBOUND,250,85,2023-07-27 11:07:04
28951,28951,INBOUND,41,63,2023-08-03 11:07:04
28952,28952,INBOUND,133,62,2023-08-15 11:07:04
28953,28953,INBOUND,11,55,2023-08-04 11:07:04
28954,28954,INBOUND,17,85,2023-08-04 11:07:04
28955,28955,INBOUND,13,75,2023-07-26 11:07:04
28956,28956,INBOUND,57,97,2023-07-25 11:07:04
28957,28957,INBOUND,16,75,2023-07-30 11:07:04
28958,28958,INBOUND,15,62,2023-08-02 11:07:04
28959,28959,INBOUND,198,86,2023-07-27 11:07:04
28960,28960,INBOUND,242,84,2023-08-01 11:07:04
28961,28961,INBOUND,126,45,2023-07-21 11:07:04
28962,28962,INBOUND,57,90,2023-08-10 11:07:04
28963,28963,INBOUND,22,80,2023-08-08 11:07:04
28964,28964,INBOUND,239,36,2023-07-17 11:07:04
28965,28965,INBOUND,27,32,2023-07-18 11:07:04
28966,28966,INBOUND,43,55,2023-08-04 11:07:04
28967,28967,INBOUND,16,67,2023-07-26 11:07:04
28968,28968,INBOUND,5,75,2023-08-11 11:07:04
28969,28969,INBOUND,16,37,2023-07-29 11:07:04
28970,28970,INBOUND,134,70,2023-07-21 11:07:04
28971,28971,INBOUND,29,61,2023-07-20 11:07:04
28972,28972,INBOUND,137,34,2023-08-03 11:07:04
28973,28973,INBOUND,29,88,2023-07-23 11:07:04
28974,28974,INBOUND,274,89,2023-08-04 11:07:04
28975,28975,INBOUND,41,88,2023-08-07 11:07:04
28976,28976,INBOUND,38,34,2023-07-26 11:07:04
28977,28977,INBOUND,206,72,2023-08-10 11:07:04
28978,28978,INBOUND,44,24,2023-08-04 11:07:04
28979,28979,INBOUND,24,82,2023-08-14 11:07:04
28980,28980,INBOUND,19,87,2023-07-31 11:07:04
28981,28981,INBOUND,131,93,2023-08-15 11:07:04
28982,28982,INBOUND,7,51,2023-07-16 11:07:04
28983,28983,INBOUND,46,80,2023-08-12 11:07:04
28984,28984,INBOUND,58,32,2023-08-02 11:07:04
28985,28985,INBOUND,53,13,2023-07-18 11:07:04
28986,28986,INBOUND,291,61,2023-08-03 11:07:04
28987,28987,INBOUND,52,96,2023-08-05 11:07:04
28988,28988,INBOUND,57,82,2023-07-16 11:07:04
28989,28989,INBOUND,110,40,2023-08-02 11:07:04
28990,28990,INBOUND,74,32,2023-08-03 11:07:04
28991,28991,INBOUND,31,47,2023-07-17 11:07:04
28992,28992,INBOUND,54,13,2023-07-21 11:07:04
28993,28993,INBOUND,36,35,2023-08-10 11:07:04
28994,28994,INBOUND,228,13,2023-07-31 11:07:04
28995,28995,INBOUND,111,69,2023-08-09 11:07:04
28996,28996,INBOUND,49,25,2023-07-18 11:07:04
28997,28997,INBOUND,41,74,2023-08-03 11:07:04
28998,28998,INBOUND,227,36,2023-08-15 11:07:04
28999,28999,INBOUND,26,39,2023-08-10 11:07:04
29000,29000,INBOUND,41,80,2023-07-31 11:07:04
29001,29001,INBOUND,20,57,2023-07-23 11:07:04
29002,29002,INBOUND,20,81,2023-07-16 11:07:04
29003,29003,INBOUND,280,65,2023-07-21 11:07:04
29004,29004,INBOUND,268,41,2023-07-30 11:07:04
29005,29005,INBOUND,8,18,2023-08-05 11:07:04
29006,29006,INBOUND,15,32,2023-08-01 11:07:04
29007,29007,INBOUND,12,32,2023-07-18 11:07:04
29008,29008,INBOUND,5,68,2023-08-01 11:07:04
29009,29009,INBOUND,100,32,2023-07-31 11:07:04
29010,29010,INBOUND,247,11,2023-08-05 11:07:04
29011,29011,INBOUND,215,20,2023-07-22 11:07:04
29012,29012,INBOUND,31,73,2023-07-24 11:07:04
29013,29013,INBOUND,183,40,2023-08-06 11:07:04
29014,29014,INBOUND,9,16,2023-07-24 11:07:04
29015,29015,INBOUND,10,38,2023-08-05 11:07:04
29016,29016,INBOUND,15,76,2023-07-23 11:07:04
29017,29017,INBOUND,17,67,2023-07-20 11:07:04
29018,29018,INBOUND,60,35,2023-08-14 11:07:04
29019,29019,INBOUND,41,82,2023-08-13 11:07:04
29020,29020,INBOUND,248,79,2023-07-31 11:07:04
29021,29021,INBOUND,74,85,2023-07-21 11:07:04
29022,29022,INBOUND,300,83,2023-08-01 11:07:04
29023,29023,INBOUND,37,53,2023-07-26 11:07:04
29024,29024,INBOUND,50,70,2023-07-25 11:07:04
29025,29025,INBOUND,24,10,2023-07-25 11:07:04
29026,29026,INBOUND,14,81,2023-08-07 11:07:04
29027,29027,INBOUND,6,18,2023-07-19 11:07:04
29028,29028,INBOUND,186,59,2023-08-15 11:07:04
29029,29029,INBOUND,112,76,2023-08-04 11:07:04
29030,29030,INBOUND,46,66,2023-08-02 11:07:04
29031,29031,INBOUND,15,17,2023-08-05 11:07:04
29032,29032,INBOUND,6,75,2023-08-06 11:07:04
29033,29033,INBOUND,20,47,2023-07-27 11:07:04
29034,29034,INBOUND,49,31,2023-08-06 11:07:04
29035,29035,INBOUND,34,46,2023-08-04 11:07:04
29036,29036,INBOUND,162,93,2023-07-22 11:07:04
29037,29037,INBOUND,20,85,2023-07-28 11:07:04
29038,29038,INBOUND,15,89,2023-08-14 11:07:04
29039,29039,INBOUND,258,56,2023-08-08 11:07:04
29040,29040,INBOUND,42,98,2023-08-06 11:07:04
29041,29041,INBOUND,12,88,2023-08-11 11:07:04
29042,29042,INBOUND,214,92,2023-08-11 11:07:04
29043,29043,INBOUND,17,19,2023-08-02 11:07:04
29044,29044,INBOUND,43,84,2023-08-14 11:07:04
29045,29045,INBOUND,170,12,2023-07-19 11:07:04
29046,29046,INBOUND,97,18,2023-07-17 11:07:04
29047,29047,INBOUND,60,23,2023-07-28 11:07:04
29048,29048,INBOUND,17,26,2023-07-21 11:07:04
29049,29049,INBOUND,112,52,2023-07-27 11:07:04
29050,29050,INBOUND,224,35,2023-08-04 11:07:04
29051,29051,INBOUND,272,53,2023-08-03 11:07:04
29052,29052,INBOUND,124,85,2023-08-06 11:07:04
29053,29053,INBOUND,5,72,2023-07-25 11:07:04
29054,29054,INBOUND,59,78,2023-08-07 11:07:04
29055,29055,INBOUND,29,56,2023-08-03 11:07:04
29056,29056,INBOUND,66,78,2023-07-17 11:07:04
29057,29057,INBOUND,257,82,2023-07-27 11:07:04
29058,29058,INBOUND,253,27,2023-08-15 11:07:04
29059,29059,INBOUND,18,45,2023-08-06 11:07:04
29060,29060,INBOUND,58,72,2023-07-25 11:07:04
29061,29061,INBOUND,53,52,2023-07-21 11:07:04
29062,29062,INBOUND,65,67,2023-08-06 11:07:04
29063,29063,INBOUND,179,48,2023-07-28 11:07:04
29064,29064,INBOUND,52,19,2023-07-16 11:07:04
29065,29065,INBOUND,61,60,2023-07-26 11:07:04
29066,29066,INBOUND,128,10,2023-08-10 11:07:04
29067,29067,INBOUND,79,43,2023-07-26 11:07:04
29068,29068,INBOUND,16,38,2023-08-02 11:07:04
29069,29069,INBOUND,246,71,2023-08-10 11:07:04
29070,29070,INBOUND,18,85,2023-07-18 11:07:04
29071,29071,INBOUND,65,47,2023-07-23 11:07:04
29072,29072,INBOUND,14,94,2023-08-11 11:07:04
29073,29073,INBOUND,5,26,2023-07-19 11:07:04
29074,29074,INBOUND,139,55,2023-08-07 11:07:04
29075,29075,INBOUND,8,33,2023-07-30 11:07:04
29076,29076,INBOUND,15,31,2023-08-05 11:07:04
29077,29077,INBOUND,33,93,2023-08-09 11:07:04
29078,29078,INBOUND,201,30,2023-07-18 11:07:04
29079,29079,INBOUND,197,68,2023-07-21 11:07:04
29080,29080,INBOUND,212,94,2023-08-09 11:07:04
29081,29081,INBOUND,44,75,2023-07-21 11:07:04
29082,29082,INBOUND,218,62,2023-08-15 11:07:04
29083,29083,INBOUND,45,23,2023-07-19 11:07:04
29084,29084,INBOUND,176,66,2023-07-16 11:07:04
29085,29085,INBOUND,9,23,2023-08-13 11:07:04
29086,29086,INBOUND,134,71,2023-07-26 11:07:04
29087,29087,INBOUND,72,90,2023-07-18 11:07:04
29088,29088,INBOUND,299,89,2023-08-02 11:07:04
29089,29089,INBOUND,16,47,2023-07-28 11:07:04
29090,29090,INBOUND,201,74,2023-07-21 11:07:04
29091,29091,INBOUND,110,26,2023-07-31 11:07:04
29092,29092,INBOUND,129,44,2023-08-15 11:07:04
29093,29093,INBOUND,19,95,2023-07-23 11:07:04
29094,29094,INBOUND,277,71,2023-08-07 11:07:04
29095,29095,INBOUND,15,35,2023-08-03 11:07:04
29096,29096,INBOUND,294,67,2023-08-12 11:07:04
29097,29097,INBOUND,265,17,2023-08-09 11:07:04
29098,29098,INBOUND,32,93,2023-07-29 11:07:04
29099,29099,INBOUND,31,19,2023-08-11 11:07:04
29100,29100,INBOUND,33,53,2023-07-22 11:07:04
29101,29101,INBOUND,33,38,2023-07-18 11:07:04
29102,29102,INBOUND,18,52,2023-07-27 11:07:04
29103,29103,INBOUND,219,58,2023-07-20 11:07:04
29104,29104,INBOUND,150,23,2023-08-07 11:07:04
29105,29105,INBOUND,24,23,2023-07-23 11:07:04
29106,29106,INBOUND,108,73,2023-08-10 11:07:04
29107,29107,INBOUND,81,97,2023-08-15 11:07:04
29108,29108,INBOUND,39,27,2023-08-06 11:07:04
29109,29109,INBOUND,15,43,2023-07-18 11:07:04
29110,29110,INBOUND,100,13,2023-07-19 11:07:04
29111,29111,INBOUND,42,17,2023-08-14 11:07:04
29112,29112,INBOUND,142,44,2023-07-25 11:07:04
29113,29113,INBOUND,250,82,2023-07-28 11:07:04
29114,29114,INBOUND,33,22,2023-07-18 11:07:04
29115,29115,INBOUND,49,91,2023-08-14 11:07:04
29116,29116,INBOUND,27,44,2023-07-29 11:07:04
29117,29117,INBOUND,19,22,2023-08-12 11:07:04
29118,29118,INBOUND,261,31,2023-08-07 11:07:04
29119,29119,INBOUND,33,53,2023-07-26 11:07:04
29120,29120,INBOUND,167,41,2023-07-26 11:07:04
29121,29121,INBOUND,26,66,2023-08-02 11:07:04
29122,29122,INBOUND,10,16,2023-07-28 11:07:04
29123,29123,INBOUND,13,10,2023-08-11 11:07:04
29124,29124,INBOUND,34,32,2023-07-31 11:07:04
29125,29125,INBOUND,138,17,2023-08-02 11:07:04
29126,29126,INBOUND,46,94,2023-07-19 11:07:04
29127,29127,INBOUND,22,12,2023-08-12 11:07:04
29128,29128,INBOUND,35,88,2023-07-24 11:07:04
29129,29129,INBOUND,254,74,2023-07-20 11:07:04
29130,29130,INBOUND,51,32,2023-07-18 11:07:04
29131,29131,INBOUND,53,65,2023-07-16 11:07:04
29132,29132,INBOUND,11,21,2023-08-03 11:07:04
29133,29133,INBOUND,241,59,2023-07-26 11:07:04
29134,29134,INBOUND,255,84,2023-08-01 11:07:04
29135,29135,INBOUND,15,83,2023-07-24 11:07:04
29136,29136,INBOUND,16,90,2023-07-27 11:07:04
29137,29137,INBOUND,58,35,2023-07-25 11:07:04
29138,29138,INBOUND,36,71,2023-08-04 11:07:04
29139,29139,INBOUND,239,73,2023-08-12 11:07:04
29140,29140,INBOUND,17,32,2023-07-25 11:07:04
29141,29141,INBOUND,136,38,2023-07-30 11:07:04
29142,29142,INBOUND,48,77,2023-07-21 11:07:04
29143,29143,INBOUND,57,68,2023-08-15 11:07:04
29144,29144,INBOUND,51,96,2023-08-06 11:07:04
29145,29145,INBOUND,38,93,2023-08-02 11:07:04
29146,29146,INBOUND,123,48,2023-08-06 11:07:04
29147,29147,INBOUND,196,68,2023-07-25 11:07:04
29148,29148,INBOUND,60,25,2023-07-24 11:07:04
29149,29149,INBOUND,28,24,2023-08-06 11:07:04
29150,29150,INBOUND,43,47,2023-07-16 11:07:04
29151,29151,INBOUND,19,40,2023-08-11 11:07:04
29152,29152,INBOUND,271,53,2023-07-31 11:07:04
29153,29153,INBOUND,19,92,2023-07-20 11:07:04
29154,29154,INBOUND,274,34,2023-08-11 11:07:04
29155,29155,INBOUND,48,42,2023-07-20 11:07:04
29156,29156,INBOUND,61,65,2023-07-27 11:07:04
29157,29157,INBOUND,35,84,2023-08-01 11:07:04
29158,29158,INBOUND,19,33,2023-08-06 11:07:04
29159,29159,INBOUND,58,87,2023-07-28 11:07:04
29160,29160,INBOUND,20,82,2023-08-04 11:07:04
29161,29161,INBOUND,37,97,2023-07-21 11:07:04
29162,29162,INBOUND,47,49,2023-07-16 11:07:04
29163,29163,INBOUND,15,63,2023-07-31 11:07:04
29164,29164,INBOUND,16,16,2023-07-20 11:07:04
29165,29165,INBOUND,22,74,2023-08-06 11:07:04
29166,29166,INBOUND,40,24,2023-07-23 11:07:04
29167,29167,INBOUND,45,34,2023-08-01 11:07:04
29168,29168,INBOUND,138,87,2023-07-31 11:07:04
29169,29169,INBOUND,5,45,2023-08-09 11:07:04
29170,29170,INBOUND,5,25,2023-08-03 11:07:04
29171,29171,INBOUND,123,24,2023-08-15 11:07:04
29172,29172,INBOUND,19,50,2023-07-28 11:07:04
29173,29173,INBOUND,137,40,2023-07-23 11:07:04
29174,29174,INBOUND,10,64,2023-08-06 11:07:04
29175,29175,INBOUND,49,51,2023-08-13 11:07:04
29176,29176,INBOUND,181,70,2023-08-01 11:07:04
29177,29177,INBOUND,19,75,2023-07-16 11:07:04
29178,29178,INBOUND,156,72,2023-08-07 11:07:04
29179,29179,INBOUND,59,30,2023-07-23 11:07:04
29180,29180,INBOUND,10,88,2023-08-04 11:07:04
29181,29181,INBOUND,127,94,2023-07-16 11:07:04
29182,29182,INBOUND,147,91,2023-08-15 11:07:04
29183,29183,INBOUND,13,87,2023-07-29 11:07:04
29184,29184,INBOUND,14,69,2023-08-04 11:07:04
29185,29185,INBOUND,193,11,2023-07-28 11:07:04
29186,29186,INBOUND,16,16,2023-07-29 11:07:04
29187,29187,INBOUND,46,35,2023-08-04 11:07:04
29188,29188,INBOUND,19,46,2023-07-25 11:07:04
29189,29189,INBOUND,175,72,2023-08-04 11:07:04
29190,29190,INBOUND,38,99,2023-07-19 11:07:04
29191,29191,INBOUND,14,64,2023-08-05 11:07:04
29192,29192,INBOUND,46,69,2023-08-06 11:07:04
29193,29193,INBOUND,206,93,2023-07-27 11:07:04
29194,29194,INBOUND,188,26,2023-07-26 11:07:04
29195,29195,INBOUND,52,78,2023-07-28 11:07:04
29196,29196,INBOUND,7,56,2023-08-05 11:07:04
29197,29197,INBOUND,8,49,2023-07-26 11:07:04
29198,29198,INBOUND,15,78,2023-07-20 11:07:04
29199,29199,INBOUND,15,47,2023-08-02 11:07:04
29200,29200,INBOUND,233,20,2023-08-02 11:07:04
29201,29201,INBOUND,58,80,2023-08-01 11:07:04
29202,29202,INBOUND,10,43,2023-08-09 11:07:04
29203,29203,INBOUND,30,25,2023-07-27 11:07:04
29204,29204,INBOUND,223,37,2023-07-24 11:07:04
29205,29205,INBOUND,13,36,2023-08-14 11:07:04
29206,29206,INBOUND,217,57,2023-07-23 11:07:04
29207,29207,INBOUND,274,63,2023-08-10 11:07:04
29208,29208,INBOUND,275,70,2023-07-17 11:07:04
29209,29209,INBOUND,270,65,2023-08-14 11:07:04
29210,29210,INBOUND,24,71,2023-07-28 11:07:04
29211,29211,INBOUND,7,76,2023-07-24 11:07:04
29212,29212,INBOUND,277,44,2023-08-13 11:07:04
29213,29213,INBOUND,5,37,2023-08-09 11:07:04
29214,29214,INBOUND,59,16,2023-07-20 11:07:04
29215,29215,INBOUND,230,25,2023-08-15 11:07:04
29216,29216,INBOUND,34,14,2023-07-27 11:07:04
29217,29217,INBOUND,68,98,2023-08-11 11:07:04
29218,29218,INBOUND,43,78,2023-08-03 11:07:04
29219,29219,INBOUND,228,10,2023-08-13 11:07:04
29220,29220,INBOUND,20,32,2023-07-28 11:07:04
29221,29221,INBOUND,43,99,2023-07-18 11:07:04
29222,29222,INBOUND,117,51,2023-07-19 11:07:04
29223,29223,INBOUND,5,25,2023-07-22 11:07:04
29224,29224,INBOUND,162,72,2023-08-12 11:07:04
29225,29225,INBOUND,223,18,2023-08-12 11:07:04
29226,29226,INBOUND,153,65,2023-08-05 11:07:04
29227,29227,INBOUND,131,43,2023-08-13 11:07:04
29228,29228,INBOUND,7,56,2023-07-23 11:07:04
29229,29229,INBOUND,118,83,2023-08-05 11:07:04
29230,29230,INBOUND,59,53,2023-08-04 11:07:04
29231,29231,INBOUND,17,90,2023-07-26 11:07:04
29232,29232,INBOUND,10,78,2023-08-05 11:07:04
29233,29233,INBOUND,186,96,2023-07-21 11:07:04
29234,29234,INBOUND,11,71,2023-07-28 11:07:04
29235,29235,INBOUND,240,33,2023-07-26 11:07:04
29236,29236,INBOUND,28,68,2023-07-27 11:07:04
29237,29237,INBOUND,202,60,2023-07-27 11:07:04
29238,29238,INBOUND,52,43,2023-07-31 11:07:04
29239,29239,INBOUND,6,38,2023-07-31 11:07:04
29240,29240,INBOUND,38,65,2023-07-17 11:07:04
29241,29241,INBOUND,282,11,2023-07-20 11:07:04
29242,29242,INBOUND,19,45,2023-07-16 11:07:04
29243,29243,INBOUND,85,97,2023-07-25 11:07:04
29244,29244,INBOUND,176,75,2023-08-13 11:07:04
29245,29245,INBOUND,160,52,2023-07-29 11:07:04
29246,29246,INBOUND,12,73,2023-07-20 11:07:04
29247,29247,INBOUND,93,52,2023-08-06 11:07:04
29248,29248,INBOUND,57,21,2023-08-03 11:07:04
29249,29249,INBOUND,21,27,2023-08-07 11:07:04
29250,29250,INBOUND,45,93,2023-07-24 11:07:04
29251,29251,INBOUND,221,79,2023-07-27 11:07:04
29252,29252,INBOUND,20,84,2023-07-26 11:07:04
29253,29253,INBOUND,58,51,2023-07-21 11:07:04
29254,29254,INBOUND,60,28,2023-07-20 11:07:04
29255,29255,INBOUND,58,23,2023-08-02 11:07:04
29256,29256,INBOUND,44,80,2023-08-11 11:07:04
29257,29257,INBOUND,40,64,2023-08-02 11:07:04
29258,29258,INBOUND,9,47,2023-08-09 11:07:04
29259,29259,INBOUND,224,17,2023-08-08 11:07:04
29260,29260,INBOUND,8,33,2023-07-16 11:07:04
29261,29261,INBOUND,258,84,2023-08-08 11:07:04
29262,29262,INBOUND,76,64,2023-07-18 11:07:04
29263,29263,INBOUND,49,28,2023-08-03 11:07:04
29264,29264,INBOUND,100,23,2023-07-23 11:07:04
29265,29265,INBOUND,247,91,2023-08-14 11:07:04
29266,29266,INBOUND,201,100,2023-08-08 11:07:04
29267,29267,INBOUND,140,21,2023-08-13 11:07:04
29268,29268,INBOUND,88,27,2023-07-23 11:07:04
29269,29269,INBOUND,48,65,2023-07-18 11:07:04
29270,29270,INBOUND,23,97,2023-08-09 11:07:04
29271,29271,INBOUND,43,42,2023-07-26 11:07:04
29272,29272,INBOUND,23,93,2023-08-05 11:07:04
29273,29273,INBOUND,154,16,2023-08-01 11:07:04
29274,29274,INBOUND,298,44,2023-08-08 11:07:04
29275,29275,INBOUND,266,76,2023-07-30 11:07:04
29276,29276,INBOUND,19,41,2023-08-08 11:07:04
29277,29277,INBOUND,212,13,2023-07-23 11:07:04
29278,29278,INBOUND,168,12,2023-08-04 11:07:04
29279,29279,INBOUND,114,78,2023-07-20 11:07:04
29280,29280,INBOUND,39,36,2023-08-06 11:07:04
29281,29281,INBOUND,51,21,2023-08-07 11:07:04
29282,29282,INBOUND,257,77,2023-08-07 11:07:04
29283,29283,INBOUND,65,83,2023-07-16 11:07:04
29284,29284,INBOUND,231,76,2023-08-09 11:07:04
29285,29285,INBOUND,143,33,2023-07-24 11:07:04
29286,29286,INBOUND,174,96,2023-08-12 11:07:04
29287,29287,INBOUND,219,87,2023-07-16 11:07:04
29288,29288,INBOUND,51,59,2023-08-06 11:07:04
29289,29289,INBOUND,267,65,2023-08-13 11:07:04
29290,29290,INBOUND,17,69,2023-07-25 11:07:04
29291,29291,INBOUND,45,98,2023-07-29 11:07:04
29292,29292,INBOUND,20,58,2023-07-21 11:07:04
29293,29293,INBOUND,273,69,2023-08-08 11:07:04
29294,29294,INBOUND,147,25,2023-07-16 11:07:04
29295,29295,INBOUND,201,85,2023-08-11 11:07:04
29296,29296,INBOUND,152,41,2023-08-04 11:07:04
29297,29297,INBOUND,58,97,2023-08-08 11:07:04
29298,29298,INBOUND,51,54,2023-08-15 11:07:04
29299,29299,INBOUND,56,74,2023-08-12 11:07:04
29300,29300,INBOUND,231,92,2023-07-23 11:07:04
29301,29301,INBOUND,175,96,2023-07-19 11:07:04
29302,29302,INBOUND,9,35,2023-08-12 11:07:04
29303,29303,INBOUND,25,13,2023-07-21 11:07:04
29304,29304,INBOUND,24,36,2023-08-06 11:07:04
29305,29305,INBOUND,59,40,2023-07-22 11:07:04
29306,29306,INBOUND,142,58,2023-07-29 11:07:04
29307,29307,INBOUND,83,52,2023-07-22 11:07:04
29308,29308,INBOUND,268,45,2023-08-13 11:07:04
29309,29309,INBOUND,39,66,2023-07-26 11:07:04
29310,29310,INBOUND,47,94,2023-08-02 11:07:04
29311,29311,INBOUND,294,54,2023-07-22 11:07:04
29312,29312,INBOUND,28,86,2023-08-02 11:07:04
29313,29313,INBOUND,20,88,2023-07-30 11:07:04
29314,29314,INBOUND,292,50,2023-07-16 11:07:04
29315,29315,INBOUND,138,60,2023-08-06 11:07:04
29316,29316,INBOUND,72,46,2023-07-28 11:07:04
29317,29317,INBOUND,22,42,2023-07-17 11:07:04
29318,29318,INBOUND,243,57,2023-07-22 11:07:04
29319,29319,INBOUND,10,13,2023-08-15 11:07:04
29320,29320,INBOUND,201,89,2023-08-12 11:07:04
29321,29321,INBOUND,113,58,2023-07-24 11:07:04
29322,29322,INBOUND,240,45,2023-07-31 11:07:04
29323,29323,INBOUND,7,13,2023-08-03 11:07:04
29324,29324,INBOUND,67,95,2023-08-15 11:07:04
29325,29325,INBOUND,132,76,2023-08-10 11:07:04
29326,29326,INBOUND,114,64,2023-07-20 11:07:04
29327,29327,INBOUND,41,85,2023-08-13 11:07:04
29328,29328,INBOUND,198,62,2023-07-20 11:07:04
29329,29329,INBOUND,53,32,2023-07-25 11:07:04
29330,29330,INBOUND,117,59,2023-08-11 11:07:04
29331,29331,INBOUND,208,57,2023-08-03 11:07:04
29332,29332,INBOUND,52,39,2023-08-03 11:07:04
29333,29333,INBOUND,36,80,2023-07-21 11:07:04
29334,29334,INBOUND,28,94,2023-07-19 11:07:04
29335,29335,INBOUND,153,53,2023-08-13 11:07:04
29336,29336,INBOUND,45,99,2023-08-08 11:07:04
29337,29337,INBOUND,55,18,2023-07-23 11:07:04
29338,29338,INBOUND,123,83,2023-07-26 11:07:04
29339,29339,INBOUND,179,46,2023-07-17 11:07:04
29340,29340,INBOUND,15,91,2023-08-08 11:07:04
29341,29341,INBOUND,50,32,2023-07-31 11:07:04
29342,29342,INBOUND,93,53,2023-08-09 11:07:04
29343,29343,INBOUND,44,37,2023-07-22 11:07:04
29344,29344,INBOUND,94,42,2023-07-17 11:07:04
29345,29345,INBOUND,17,83,2023-08-10 11:07:04
29346,29346,INBOUND,163,42,2023-07-31 11:07:04
29347,29347,INBOUND,14,41,2023-07-17 11:07:04
29348,29348,INBOUND,114,56,2023-07-22 11:07:04
29349,29349,INBOUND,42,75,2023-07-27 11:07:04
29350,29350,INBOUND,55,100,2023-07-25 11:07:04
29351,29351,INBOUND,100,39,2023-08-09 11:07:04
29352,29352,INBOUND,71,69,2023-08-11 11:07:04
29353,29353,INBOUND,242,44,2023-07-19 11:07:04
29354,29354,INBOUND,157,67,2023-08-09 11:07:04
29355,29355,INBOUND,291,86,2023-08-05 11:07:04
29356,29356,INBOUND,46,49,2023-08-07 11:07:04
29357,29357,INBOUND,221,16,2023-08-02 11:07:04
29358,29358,INBOUND,51,33,2023-07-20 11:07:04
29359,29359,INBOUND,31,61,2023-08-04 11:07:04
29360,29360,INBOUND,77,67,2023-07-21 11:07:04
29361,29361,INBOUND,173,35,2023-07-19 11:07:04
29362,29362,INBOUND,134,92,2023-07-27 11:07:04
29363,29363,INBOUND,90,37,2023-08-07 11:07:04
29364,29364,INBOUND,214,27,2023-08-04 11:07:04
29365,29365,INBOUND,41,100,2023-07-23 11:07:04
29366,29366,INBOUND,15,81,2023-08-15 11:07:04
29367,29367,INBOUND,50,83,2023-07-16 11:07:04
29368,29368,INBOUND,9,94,2023-07-16 11:07:04
29369,29369,INBOUND,129,98,2023-08-01 11:07:04
29370,29370,INBOUND,58,96,2023-07-20 11:07:04
29371,29371,INBOUND,95,78,2023-08-13 11:07:04
29372,29372,INBOUND,208,29,2023-07-23 11:07:04
29373,29373,INBOUND,65,45,2023-08-12 11:07:04
29374,29374,INBOUND,49,42,2023-08-01 11:07:04
29375,29375,INBOUND,45,76,2023-08-08 11:07:04
29376,29376,INBOUND,161,70,2023-08-01 11:07:04
29377,29377,INBOUND,15,59,2023-07-20 11:07:04
29378,29378,INBOUND,211,16,2023-08-10 11:07:04
29379,29379,INBOUND,127,75,2023-08-08 11:07:04
29380,29380,INBOUND,29,79,2023-08-02 11:07:04
29381,29381,INBOUND,6,39,2023-07-24 11:07:04
29382,29382,INBOUND,11,75,2023-07-28 11:07:04
29383,29383,INBOUND,11,54,2023-08-05 11:07:04
29384,29384,INBOUND,47,12,2023-08-02 11:07:04
29385,29385,INBOUND,56,31,2023-08-11 11:07:04
29386,29386,INBOUND,96,84,2023-08-14 11:07:04
29387,29387,INBOUND,48,59,2023-07-25 11:07:04
29388,29388,INBOUND,20,93,2023-07-31 11:07:04
29389,29389,INBOUND,296,92,2023-07-28 11:07:04
29390,29390,INBOUND,51,64,2023-08-08 11:07:04
29391,29391,INBOUND,71,67,2023-07-25 11:07:04
29392,29392,INBOUND,134,59,2023-07-27 11:07:04
29393,29393,INBOUND,60,83,2023-07-18 11:07:04
29394,29394,INBOUND,52,100,2023-07-24 11:07:04
29395,29395,INBOUND,20,43,2023-07-24 11:07:04
29396,29396,INBOUND,212,75,2023-07-26 11:07:04
29397,29397,INBOUND,292,80,2023-07-28 11:07:04
29398,29398,INBOUND,57,92,2023-08-07 11:07:04
29399,29399,INBOUND,10,46,2023-07-17 11:07:04
29400,29400,INBOUND,189,18,2023-07-24 11:07:04
29401,29401,INBOUND,44,81,2023-07-25 11:07:04
29402,29402,INBOUND,11,85,2023-07-30 11:07:04
29403,29403,INBOUND,169,24,2023-08-15 11:07:04
29404,29404,INBOUND,19,39,2023-07-22 11:07:04
29405,29405,INBOUND,168,56,2023-08-09 11:07:04
29406,29406,INBOUND,225,26,2023-08-01 11:07:04
29407,29407,INBOUND,203,86,2023-08-10 11:07:04
29408,29408,INBOUND,45,77,2023-07-17 11:07:04
29409,29409,INBOUND,195,63,2023-08-05 11:07:04
29410,29410,INBOUND,11,47,2023-07-23 11:07:04
29411,29411,INBOUND,256,13,2023-07-19 11:07:04
29412,29412,INBOUND,80,65,2023-07-21 11:07:04
29413,29413,INBOUND,54,69,2023-08-06 11:07:04
